UNIQUEID,CUSTOMERNAME,PHONE,CONTACTLASTNAME,CONTACTFIRSTNAME
5735,"La Corne D'abondance, Co.",(1) 42.34.2555,Bertrand,Marie
2017,"La Corne D'abondance, Co.",(1) 42.34.2555,Bertrand,Marie
4537,"La Corne D'abondance, Co.",(1) 42.34.2555,Bertrand,Marie
4354,"La Corne D'abondance, Co.",(1) 42.34.2555,Bertrand,Marie
4871,Classic Legends Inc.,2125558493,Hernandez,Maria
4955,Classic Legends Inc.,2125558493,Hernandez,Maria
1978,Classic Legends Inc.,2125558493,Hernandez,Maria
6000,Classic Legends Inc.,2125558493,Hernandez,Maria
4601,Classic Legends Inc.,2125558493,Hernandez,Maria
3213,Classic Legends Inc.,2125558493,Hernandez,Maria
5650,Classic Legends Inc.,2125558493,Hernandez,Maria
2419,Classic Legends Inc.,2125558493,Hernandez,Maria
5916,Classic Legends Inc.,2125558493,Hernandez,Maria
1606,Royale Belge,(071) 23 67 2555,Cartrain,Pascale
1060,Royale Belge,(071) 23 67 2555,Cartrain,Pascale
3454,Royale Belge,(071) 23 67 2555,Cartrain,Pascale
1894,"Tokyo Collectables, Ltd",+81 3 3584 0555,Shimamura,Akiko
5685,"Tokyo Collectables, Ltd",+81 3 3584 0555,Shimamura,Akiko
1830,"Tokyo Collectables, Ltd",+81 3 3584 0555,Shimamura,Akiko
4790,"Tokyo Collectables, Ltd",+81 3 3584 0555,Shimamura,Akiko
5725,"Tokyo Collectables, Ltd",+81 3 3584 0555,Shimamura,Akiko
4015,"Tokyo Collectables, Ltd",+81 3 3584 0555,Shimamura,Akiko
5634,"Tokyo Collectables, Ltd",+81 3 3584 0555,Shimamura,Akiko
4850,"Tokyo Collectables, Ltd",+81 3 3584 0555,Shimamura,Akiko
4116,"Tokyo Collectables, Ltd",+81 3 3584 0555,Shimamura,Akiko
1902,"Tokyo Collectables, Ltd",+81 3 3584 0555,Shimamura,Akiko
3270,"Tokyo Collectables, Ltd",+81 3 3584 0555,Shimamura,Akiko
2603,"Tokyo Collectables, Ltd",+81 3 3584 0555,Shimamura,Akiko
3488,"Tokyo Collectables, Ltd",+81 3 3584 0555,Shimamura,Akiko
3620,"Tokyo Collectables, Ltd",+81 3 3584 0555,Shimamura,Akiko
5468,"Tokyo Collectables, Ltd",+81 3 3584 0555,Shimamura,Akiko
1208,"Tokyo Collectables, Ltd",+81 3 3584 0555,Shimamura,Akiko
1507,Salzburg Collectables,6562-9555,Pipps,Georg
4723,Salzburg Collectables,6562-9555,Pipps,Georg
4291,Salzburg Collectables,6562-9555,Pipps,Georg
1930,Salzburg Collectables,6562-9555,Pipps,Georg
5406,Salzburg Collectables,6562-9555,Pipps,Georg
1425,Salzburg Collectables,6562-9555,Pipps,Georg
1703,"Australian Collectors, Co.",03 9520 4555,Ferguson,Peter
4320,Reims Collectables,26.47.1555,Henriot,Paul
1569,"Australian Collectors, Co.",03 9520 4555,Ferguson,Peter
1079,"Australian Collectors, Co.",03 9520 4555,Ferguson,Peter
2280,Reims Collectables,26.47.1555,Henriot,Paul
5227,"Australian Collectors, Co.",03 9520 4555,Ferguson,Peter
2680,"Australian Collectors, Co.",03 9520 4555,Ferguson,Peter
1521,"Australian Collectors, Co.",03 9520 4555,Ferguson,Peter
2559,Reims Collectables,26.47.1555,Henriot,Paul
5809,"Australian Collectors, Co.",03 9520 4555,Ferguson,Peter
4003,"Australian Collectors, Co.",03 9520 4555,Ferguson,Peter
3364,Reims Collectables,26.47.1555,Henriot,Paul
2742,Enaco Distributors,(93) 203 4555,Saavedra,Eduardo
5125,Salzburg Collectables,6562-9555,Pipps,Georg
2225,"Australian Collectors, Co.",03 9520 4555,Ferguson,Peter
5236,"Australian Collectors, Co.",03 9520 4555,Ferguson,Peter
4073,"Australian Collectors, Co.",03 9520 4555,Ferguson,Peter
5331,Enaco Distributors,(93) 203 4555,Saavedra,Eduardo
1133,Reims Collectables,26.47.1555,Henriot,Paul
2910,Enaco Distributors,(93) 203 4555,Saavedra,Eduardo
2672,Reims Collectables,26.47.1555,Henriot,Paul
1230,Enaco Distributors,(93) 203 4555,Saavedra,Eduardo
1923,Salzburg Collectables,6562-9555,Pipps,Georg
1681,Enaco Distributors,(93) 203 4555,Saavedra,Eduardo
3347,Salzburg Collectables,6562-9555,Pipps,Georg
2422,Enaco Distributors,(93) 203 4555,Saavedra,Eduardo
1185,Enaco Distributors,(93) 203 4555,Saavedra,Eduardo
1973,Enaco Distributors,(93) 203 4555,Saavedra,Eduardo
4135,Salzburg Collectables,6562-9555,Pipps,Georg
1601,Marseille Mini Autos,91.24.4555,Lebihan,Laurence
2381,Marseille Mini Autos,91.24.4555,Lebihan,Laurence
3694,Marseille Mini Autos,91.24.4555,Lebihan,Laurence
2641,Marseille Mini Autos,91.24.4555,Lebihan,Laurence
1063,Marseille Mini Autos,91.24.4555,Lebihan,Laurence
5328,Marseille Mini Autos,91.24.4555,Lebihan,Laurence
2996,Marseille Mini Autos,91.24.4555,Lebihan,Laurence
3507,Atelier graphique,40.32.2555,Schmitt,Carine
3247,"Australian Collectors, Co.",03 9520 4555,Ferguson,Peter
5963,"Australian Collectors, Co.",03 9520 4555,Ferguson,Peter
1674,"Australian Collectors, Co.",03 9520 4555,Ferguson,Peter
5522,"Australian Collectors, Co.",03 9520 4555,Ferguson,Peter
1566,Signal Gift Stores,7025551838,King,Sue
2463,"Australian Collectors, Co.",03 9520 4555,Ferguson,Peter
2980,"Australian Collectors, Co.",03 9520 4555,Ferguson,Peter
5438,"Australian Collectors, Co.",03 9520 4555,Ferguson,Peter
3623,"Australian Collectors, Co.",03 9520 4555,Ferguson,Peter
5332,"Australian Collectors, Co.",03 9520 4555,Ferguson,Peter
2535,"Australian Collectors, Co.",03 9520 4555,Ferguson,Peter
3177,"Australian Collectors, Co.",03 9520 4555,Ferguson,Peter
1389,"Australian Collectors, Co.",03 9520 4555,Ferguson,Peter
4773,Signal Gift Stores,7025551838,King,Sue
5999,Signal Gift Stores,7025551838,King,Sue
1145,Signal Gift Stores,7025551838,King,Sue
3176,Signal Gift Stores,7025551838,King,Sue
5063,Signal Gift Stores,7025551838,King,Sue
2240,Muscle Machine Inc,2125557413,Young,Jeff
3662,Muscle Machine Inc,2125557413,Young,Jeff
5333,Muscle Machine Inc,2125557413,Young,Jeff
2097,Muscle Machine Inc,2125557413,Young,Jeff
5430,Muscle Machine Inc,2125557413,Young,Jeff
4598,Muscle Machine Inc,2125557413,Young,Jeff
3112,Muscle Machine Inc,2125557413,Young,Jeff
3254,Muscle Machine Inc,2125557413,Young,Jeff
3008,Muscle Machine Inc,2125557413,Young,Jeff
4844,Muscle Machine Inc,2125557413,Young,Jeff
4628,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
2528,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
4952,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
1751,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
2200,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
2965,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
1519,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
3117,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
1324,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
2236,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
3465,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
1258,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
3238,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
5392,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
2142,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
2638,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
2928,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
1756,"Stylish Desk Decors, Co.",(171) 555-0297,Brown,Ann
1743,"Stylish Desk Decors, Co.",(171) 555-0297,Brown,Ann
3280,"Stylish Desk Decors, Co.",(171) 555-0297,Brown,Ann
2331,"Stylish Desk Decors, Co.",(171) 555-0297,Brown,Ann
5251,"Stylish Desk Decors, Co.",(171) 555-0297,Brown,Ann
2053,Auto-Moto Classics Inc.,6175558428,Taylor,Leslie
2677,Auto-Moto Classics Inc.,6175558428,Taylor,Leslie
5206,Auto-Moto Classics Inc.,6175558428,Taylor,Leslie
4888,Auto-Moto Classics Inc.,6175558428,Taylor,Leslie
3832,Gift Ideas Corp.,2035554407,Lewis,Dan
1111,Gift Ideas Corp.,2035554407,Lewis,Dan
3494,Gift Ideas Corp.,2035554407,Lewis,Dan
4492,Gift Ideas Corp.,2035554407,Lewis,Dan
4124,Gift Ideas Corp.,2035554407,Lewis,Dan
4754,Gift Ideas Corp.,2035554407,Lewis,Dan
5771,Gift Ideas Corp.,2035554407,Lewis,Dan
5560,Gift Ideas Corp.,2035554407,Lewis,Dan
1874,Gift Ideas Corp.,2035554407,Lewis,Dan
2311,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
5607,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
2707,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
1090,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
2287,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
2899,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
2347,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
1904,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
2671,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
1724,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
1205,Lyon Souveniers,+33 1 46 62 7555,Da Cunha,Daniel
1066,Lyon Souveniers,+33 1 46 62 7555,Da Cunha,Daniel
5011,Lyon Souveniers,+33 1 46 62 7555,Da Cunha,Daniel
3425,Lyon Souveniers,+33 1 46 62 7555,Da Cunha,Daniel
1889,Lyon Souveniers,+33 1 46 62 7555,Da Cunha,Daniel
5981,Lyon Souveniers,+33 1 46 62 7555,Da Cunha,Daniel
5660,Lyon Souveniers,+33 1 46 62 7555,Da Cunha,Daniel
2140,Lyon Souveniers,+33 1 46 62 7555,Da Cunha,Daniel
2513,Lyon Souveniers,+33 1 46 62 7555,Da Cunha,Daniel
4524,Mini Gifts Distributors Ltd.,4155551450,Nelson,Valarie
4620,Mini Gifts Distributors Ltd.,4155551450,Nelson,Valarie
1242,Mini Gifts Distributors Ltd.,4155551450,Nelson,Valarie
3402,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
4592,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
3470,Mini Gifts Distributors Ltd.,4155551450,Nelson,Valarie
1974,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
5137,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
4407,Mini Gifts Distributors Ltd.,4155551450,Nelson,Valarie
5699,Mini Gifts Distributors Ltd.,4155551450,Nelson,Valarie
5017,Mini Gifts Distributors Ltd.,4155551450,Nelson,Valarie
1220,Mini Gifts Distributors Ltd.,4155551450,Nelson,Valarie
5119,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
4494,Mini Gifts Distributors Ltd.,4155551450,Nelson,Valarie
5841,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
3943,Mini Gifts Distributors Ltd.,4155551450,Nelson,Valarie
4555,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
4721,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
1684,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
3767,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
1494,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
5782,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
4488,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
2877,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
5739,Reims Collectables,26.47.1555,Henriot,Paul
4650,Reims Collectables,26.47.1555,Henriot,Paul
1544,Reims Collectables,26.47.1555,Henriot,Paul
3512,Reims Collectables,26.47.1555,Henriot,Paul
3107,Reims Collectables,26.47.1555,Henriot,Paul
2154,Reims Collectables,26.47.1555,Henriot,Paul
2504,Reims Collectables,26.47.1555,Henriot,Paul
3791,Reims Collectables,26.47.1555,Henriot,Paul
4843,Souveniers And Things Co.,+61 2 9495 8555,Huxley,Adrian
2072,Souveniers And Things Co.,+61 2 9495 8555,Huxley,Adrian
5083,Souveniers And Things Co.,+61 2 9495 8555,Huxley,Adrian
1227,Souveniers And Things Co.,+61 2 9495 8555,Huxley,Adrian
4612,Souveniers And Things Co.,+61 2 9495 8555,Huxley,Adrian
1009,Souveniers And Things Co.,+61 2 9495 8555,Huxley,Adrian
2295,Souveniers And Things Co.,+61 2 9495 8555,Huxley,Adrian
3994,Souveniers And Things Co.,+61 2 9495 8555,Huxley,Adrian
5894,Souveniers And Things Co.,+61 2 9495 8555,Huxley,Adrian
2611,Souveniers And Things Co.,+61 2 9495 8555,Huxley,Adrian
4297,Souveniers And Things Co.,+61 2 9495 8555,Huxley,Adrian
3415,Souveniers And Things Co.,+61 2 9495 8555,Huxley,Adrian
3477,Souveniers And Things Co.,+61 2 9495 8555,Huxley,Adrian
2066,Souveniers And Things Co.,+61 2 9495 8555,Huxley,Adrian
5787,Technics Stores Inc.,6505556809,Hirano,Juri
1158,Technics Stores Inc.,6505556809,Hirano,Juri
4593,Technics Stores Inc.,6505556809,Hirano,Juri
1536,Technics Stores Inc.,6505556809,Hirano,Juri
2428,Suominen Souveniers,+358 9 8045 555,Suominen,Kalle
3992,Suominen Souveniers,+358 9 8045 555,Suominen,Kalle
2298,Suominen Souveniers,+358 9 8045 555,Suominen,Kalle
3853,Suominen Souveniers,+358 9 8045 555,Suominen,Kalle
2350,Suominen Souveniers,+358 9 8045 555,Suominen,Kalle
1852,Suominen Souveniers,+358 9 8045 555,Suominen,Kalle
5718,Suominen Souveniers,+358 9 8045 555,Suominen,Kalle
3748,Suominen Souveniers,+358 9 8045 555,Suominen,Kalle
2182,Suominen Souveniers,+358 9 8045 555,Suominen,Kalle
5244,Suominen Souveniers,+358 9 8045 555,Suominen,Kalle
3927,Suominen Souveniers,+358 9 8045 555,Suominen,Kalle
1739,Suominen Souveniers,+358 9 8045 555,Suominen,Kalle
5255,Suominen Souveniers,+358 9 8045 555,Suominen,Kalle
5444,Suominen Souveniers,+358 9 8045 555,Suominen,Kalle
3869,Suominen Souveniers,+358 9 8045 555,Suominen,Kalle
4366,Marseille Mini Autos,91.24.4555,Lebihan,Laurence
4102,Mini Creations Ltd.,5085559555,Tam,Wing C
2631,Mini Creations Ltd.,5085559555,Tam,Wing C
1206,Mini Creations Ltd.,5085559555,Tam,Wing C
2767,Royale Belge,(071) 23 67 2555,Cartrain,Pascale
4909,Royale Belge,(071) 23 67 2555,Cartrain,Pascale
5109,Royale Belge,(071) 23 67 2555,Cartrain,Pascale
3751,Toys4GrownUps.com,6265557265,Young,Julie
1686,Toys4GrownUps.com,6265557265,Young,Julie
1499,Toys4GrownUps.com,6265557265,Young,Julie
5416,Toys4GrownUps.com,6265557265,Young,Julie
5213,Toys4GrownUps.com,6265557265,Young,Julie
3854,Toys4GrownUps.com,6265557265,Young,Julie
1803,Toys4GrownUps.com,6265557265,Young,Julie
3922,Toys4GrownUps.com,6265557265,Young,Julie
3119,Toys4GrownUps.com,6265557265,Young,Julie
2361,Toys4GrownUps.com,6265557265,Young,Julie
2806,Toys4GrownUps.com,6265557265,Young,Julie
1740,Toys4GrownUps.com,6265557265,Young,Julie
3813,Toys4GrownUps.com,6265557265,Young,Julie
1985,Mini Gifts Distributors Ltd.,4155551450,Nelson,Valarie
5440,Mini Gifts Distributors Ltd.,4155551450,Nelson,Valarie
5044,Mini Gifts Distributors Ltd.,4155551450,Nelson,Valarie
3879,Mini Gifts Distributors Ltd.,4155551450,Nelson,Valarie
4321,Mini Gifts Distributors Ltd.,4155551450,Nelson,Valarie
2876,Collectables For Less Inc.,6175558555,Nelson,Allen
5463,"Anna's Decorations, Ltd",02 9936 8555,O'Hara,Anna
4583,"Anna's Decorations, Ltd",02 9936 8555,O'Hara,Anna
4801,"Anna's Decorations, Ltd",02 9936 8555,O'Hara,Anna
1134,Collectables For Less Inc.,6175558555,Nelson,Allen
3847,Collectables For Less Inc.,6175558555,Nelson,Allen
2663,"Anna's Decorations, Ltd",02 9936 8555,O'Hara,Anna
2515,"Anna's Decorations, Ltd",02 9936 8555,O'Hara,Anna
5051,Collectables For Less Inc.,6175558555,Nelson,Allen
2169,Collectables For Less Inc.,6175558555,Nelson,Allen
2717,Collectables For Less Inc.,6175558555,Nelson,Allen
1187,"Anna's Decorations, Ltd",02 9936 8555,O'Hara,Anna
3157,Collectables For Less Inc.,6175558555,Nelson,Allen
1179,"Anna's Decorations, Ltd",02 9936 8555,O'Hara,Anna
5367,"Anna's Decorations, Ltd",02 9936 8555,O'Hara,Anna
3893,Collectables For Less Inc.,6175558555,Nelson,Allen
4896,"Anna's Decorations, Ltd",02 9936 8555,O'Hara,Anna
4352,Mini Gifts Distributors Ltd.,4155551450,Nelson,Valarie
5116,Mini Gifts Distributors Ltd.,4155551450,Nelson,Valarie
2214,Mini Gifts Distributors Ltd.,4155551450,Nelson,Valarie
1243,Mini Gifts Distributors Ltd.,4155551450,Nelson,Valarie
4882,Mini Gifts Distributors Ltd.,4155551450,Nelson,Valarie
5070,Mini Gifts Distributors Ltd.,4155551450,Nelson,Valarie
2044,Mini Gifts Distributors Ltd.,4155551450,Nelson,Valarie
5847,Mini Gifts Distributors Ltd.,4155551450,Nelson,Valarie
2834,Mini Gifts Distributors Ltd.,4155551450,Nelson,Valarie
4183,Mini Gifts Distributors Ltd.,4155551450,Nelson,Valarie
1225,Mini Gifts Distributors Ltd.,4155551450,Nelson,Valarie
2669,Mini Gifts Distributors Ltd.,4155551450,Nelson,Valarie
5878,"Tokyo Collectables, Ltd",+81 3 3584 0555,Shimamura,Akiko
5900,"Tokyo Collectables, Ltd",+81 3 3584 0555,Shimamura,Akiko
2857,"Tokyo Collectables, Ltd",+81 3 3584 0555,Shimamura,Akiko
1469,"Tokyo Collectables, Ltd",+81 3 3584 0555,Shimamura,Akiko
4455,"Tokyo Collectables, Ltd",+81 3 3584 0555,Shimamura,Akiko
2152,"Tokyo Collectables, Ltd",+81 3 3584 0555,Shimamura,Akiko
3085,"Tokyo Collectables, Ltd",+81 3 3584 0555,Shimamura,Akiko
5142,"Tokyo Collectables, Ltd",+81 3 3584 0555,Shimamura,Akiko
5688,"Tokyo Collectables, Ltd",+81 3 3584 0555,Shimamura,Akiko
5202,"Oulu Toy Supplies, Inc.",981-443655,Koskitalo,Pirkko
2739,"Oulu Toy Supplies, Inc.",981-443655,Koskitalo,Pirkko
2048,"Oulu Toy Supplies, Inc.",981-443655,Koskitalo,Pirkko
5761,"Oulu Toy Supplies, Inc.",981-443655,Koskitalo,Pirkko
4815,"Oulu Toy Supplies, Inc.",981-443655,Koskitalo,Pirkko
4055,"Oulu Toy Supplies, Inc.",981-443655,Koskitalo,Pirkko
1459,"Oulu Toy Supplies, Inc.",981-443655,Koskitalo,Pirkko
3790,"Oulu Toy Supplies, Inc.",981-443655,Koskitalo,Pirkko
5310,"Oulu Toy Supplies, Inc.",981-443655,Koskitalo,Pirkko
2027,"Oulu Toy Supplies, Inc.",981-443655,Koskitalo,Pirkko
3436,"Oulu Toy Supplies, Inc.",981-443655,Koskitalo,Pirkko
1081,"Oulu Toy Supplies, Inc.",981-443655,Koskitalo,Pirkko
5767,"Oulu Toy Supplies, Inc.",981-443655,Koskitalo,Pirkko
2995,"Oulu Toy Supplies, Inc.",981-443655,Koskitalo,Pirkko
1486,"Oulu Toy Supplies, Inc.",981-443655,Koskitalo,Pirkko
3627,"Oulu Toy Supplies, Inc.",981-443655,Koskitalo,Pirkko
1348,"Oulu Toy Supplies, Inc.",981-443655,Koskitalo,Pirkko
5343,"Australian Gift Network, Co",61-7-3844-6555,Calaghan,Tony
1628,"Australian Gift Network, Co",61-7-3844-6555,Calaghan,Tony
2919,"Australian Gift Network, Co",61-7-3844-6555,Calaghan,Tony
4039,"Australian Gift Network, Co",61-7-3844-6555,Calaghan,Tony
2544,"Australian Gift Network, Co",61-7-3844-6555,Calaghan,Tony
3690,"Australian Gift Network, Co",61-7-3844-6555,Calaghan,Tony
3653,La Rochelle Gifts,40.67.8555,Labrune,Janine
3525,La Rochelle Gifts,40.67.8555,Labrune,Janine
4131,La Rochelle Gifts,40.67.8555,Labrune,Janine
1911,La Rochelle Gifts,40.67.8555,Labrune,Janine
2935,La Rochelle Gifts,40.67.8555,Labrune,Janine
3474,La Rochelle Gifts,40.67.8555,Labrune,Janine
2351,La Rochelle Gifts,40.67.8555,Labrune,Janine
1813,La Rochelle Gifts,40.67.8555,Labrune,Janine
3993,La Rochelle Gifts,40.67.8555,Labrune,Janine
5320,La Rochelle Gifts,40.67.8555,Labrune,Janine
1642,La Rochelle Gifts,40.67.8555,Labrune,Janine
4542,La Rochelle Gifts,40.67.8555,Labrune,Janine
5100,La Rochelle Gifts,40.67.8555,Labrune,Janine
2729,La Rochelle Gifts,40.67.8555,Labrune,Janine
4105,La Rochelle Gifts,40.67.8555,Labrune,Janine
1934,Boards & Toys Co.,3105552373,Young,Leslie
2994,"Toys of Finland, Co.",90-224 8555,Karttunen,Matti
3372,"Toys of Finland, Co.",90-224 8555,Karttunen,Matti
5642,"Toys of Finland, Co.",90-224 8555,Karttunen,Matti
3899,"Toys of Finland, Co.",90-224 8555,Karttunen,Matti
5237,"Toys of Finland, Co.",90-224 8555,Karttunen,Matti
1333,"Toys of Finland, Co.",90-224 8555,Karttunen,Matti
4707,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
4163,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
2288,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
5319,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
5496,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
5921,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
1154,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
2820,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
4365,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
3650,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
2378,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
4408,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
2884,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
4709,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
3619,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
5667,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
4530,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
5431,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
2224,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
1277,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
1191,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
3299,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
5185,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
3520,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
5292,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
5910,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
3707,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
4191,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
5544,Corporate Gift Ideas Co.,6505551386,Brown,Julie
1515,Corporate Gift Ideas Co.,6505551386,Brown,Julie
4552,Mini Gifts Distributors Ltd.,4155551450,Nelson,Valarie
5045,Corporate Gift Ideas Co.,6505551386,Brown,Julie
3154,Mini Gifts Distributors Ltd.,4155551450,Nelson,Valarie
5093,Mini Gifts Distributors Ltd.,4155551450,Nelson,Valarie
2012,Mini Gifts Distributors Ltd.,4155551450,Nelson,Valarie
5543,Corporate Gift Ideas Co.,6505551386,Brown,Julie
5097,Corporate Gift Ideas Co.,6505551386,Brown,Julie
2972,Mini Gifts Distributors Ltd.,4155551450,Nelson,Valarie
5803,Corporate Gift Ideas Co.,6505551386,Brown,Julie
3486,Corporate Gift Ideas Co.,6505551386,Brown,Julie
5952,Corporate Gift Ideas Co.,6505551386,Brown,Julie
4001,Corporate Gift Ideas Co.,6505551386,Brown,Julie
5159,Mini Gifts Distributors Ltd.,4155551450,Nelson,Valarie
4883,Mini Gifts Distributors Ltd.,4155551450,Nelson,Valarie
3292,Mini Gifts Distributors Ltd.,4155551450,Nelson,Valarie
5289,Mini Gifts Distributors Ltd.,4155551450,Nelson,Valarie
4902,Mini Gifts Distributors Ltd.,4155551450,Nelson,Valarie
4022,Mini Gifts Distributors Ltd.,4155551450,Nelson,Valarie
3793,Mini Gifts Distributors Ltd.,4155551450,Nelson,Valarie
3057,Mini Gifts Distributors Ltd.,4155551450,Nelson,Valarie
2436,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
1311,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
3684,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
1867,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
1607,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
4410,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
3060,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
5172,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
4525,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
1178,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
4830,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
3078,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
2989,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
5344,Corporate Gift Ideas Co.,6505551386,Brown,Julie
4120,Corporate Gift Ideas Co.,6505551386,Brown,Julie
2539,Corporate Gift Ideas Co.,6505551386,Brown,Julie
5028,Corporate Gift Ideas Co.,6505551386,Brown,Julie
2026,Mini Gifts Distributors Ltd.,4155551450,Nelson,Valarie
4096,Mini Gifts Distributors Ltd.,4155551450,Nelson,Valarie
4195,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
4818,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
3647,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
1496,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
2785,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
1388,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
1730,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
2584,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
4272,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
4916,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
2688,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
3628,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
2275,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
5635,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
2080,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
4465,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
4401,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
4262,Euro Shopping Channel,(91) 555 94 44,Freyre,Diego
2109,"Dragon Souveniers, Ltd.",+65 221 7555,Natividad,Eric
2580,FunGiftIdeas.com,5085552555,Benitez,Violeta
3391,FunGiftIdeas.com,5085552555,Benitez,Violeta
5128,FunGiftIdeas.com,5085552555,Benitez,Violeta
1342,Scandinavian Gift Ideas,0695-34 6555,Larsson,Maria
